tick,x,turbo,switch,a,v,dir,rad,piece_no,schedule_time,initial_schedule_safe,nodes_visited,leafs_visited,unsafe_cuts,ub_cuts,solution_improvements,schedule,predicted_angles,0_throttle_predictions
855,1,1,1,36,11,0,0,36,1.3,1,92,37,0,11,37,1 1 1 1 1 1 1 1 0.2 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 1 1 1 1 1 1 0 ,32 28 24 20 16 13 9 5.5 2.4 -0.55 -3.2 -5.4 -7.4 -9 -10 -11 -12 -12 -13 -12 -12 -12 -11 -10 -9.4 -8.4 -7.4 -6.4 -5.4 -4.3 -3.3 -2.4 -1.5 -0.66 0.098 0.78 1.4 1.9 2.3 2.7 3 3.2 3.3 3.4 3.4 ,32 28 24 21 17 13 9.7 6.5 3.6 0.87 -1.6 -3.7 -5.7 -7.3 -8.8 -9.9 -11 -12 -12 -13 -13 -13 -13 -13 -13 -12 -12 -11 -11 -10 -9.8 -9.2 -8.6 -8 -7.4 -6.8 -6.3 -5.7 -5.2 -4.6 -4.2 -3.7 -3.2 -2.8 -2.4 
856,1,1,1,32,12,0,0,36,1.5,1,111,46,0,12,46,1 1 1 1 1 0.2 1 1 0 0 1 1 1 1 1 1 1 1 0 0.1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,28 24 20 16 13 9 5.5 2.4 -0.53 -3.1 -5.4 -7.4 -9 -10 -11 -12 -12 -13 -12 -12 -11 -11 -9.8 -8.9 -7.9 -6.9 -5.8 -4.8 -3.8 -2.8 -1.9 -1 -0.26 0.45 1.1 1.6 2.1 2.5 2.8 3.1 3.2 3.3 3.4 3.4 3.3 ,28 24 20 17 13 9.4 6.2 3.2 0.41 -2.1 -4.3 -6.2 -7.9 -9.3 -10 -11 -12 -13 -13 -13 -13 -13 -13 -13 -12 -12 -11 -11 -10 -9.5 -8.8 -8.2 -7.6 -7 -6.3 -5.7 -5.2 -4.6 -4.1 -3.6 -3.1 -2.6 -2.2 -1.8 -1.4 
857,1,1,1,28,12,0,0,36,2.4,1,160,69,0,14,69,1 1 1 1 0.4 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 ,24 20 16 13 9 5.5 2.4 -0.52 -3.1 -5.4 -7.4 -9 -10 -11 -12 -13 -13 -13 -13 -12 -11 -11 -9.7 -8.7 -7.6 -6.6 -5.5 -4.4 -3.4 -2.4 -1.5 -0.59 0.2 0.91 1.5 2.1 2.5 2.9 3.2 3.4 3.5 3.6 3.6 3.5 3.4 ,24 20 16 13 9.2 5.9 2.8 0.061 -2.4 -4.7 -6.6 -8.3 -9.7 -11 -12 -12 -13 -13 -13 -13 -13 -13 -13 -12 -12 -11 -10 -9.8 -9.1 -8.5 -7.8 -7.1 -6.5 -5.8 -5.2 -4.6 -4 -3.5 -3 -2.5 -2 -1.6 -1.2 -0.86 -0.54 
858,1,1,1,24,13,0,0,36,1.5,1,116,49,0,9,49,1 1 1 1 0.5 0 1 1 0 0 1 1 1 1 1 1 1 1 0.1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 ,20 16 13 9 5.5 2.4 -0.54 -3.1 -5.4 -7.4 -9 -10 -11 -12 -12 -13 -12 -12 -12 -11 -10 -9 -8 -6.9 -5.9 -4.8 -3.7 -2.7 -1.8 -0.88 -0.067 0.67 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.3 ,20 16 13 9.1 5.7 2.6 -0.19 -2.7 -5 -6.9 -8.6 -10 -11 -12 -13 -13 -13 -13 -13 -13 -13 -12 -12 -11 -11 -10 -9.4 -8.7 -8 -7.3 -6.6 -5.9 -5.3 -4.6 -4 -3.4 -2.9 -2.4 -1.9 -1.4 -1 -0.66 -0.32 -0.0044 0.28 
859,1,1,1,20,13,0,0,36,1.4,1,169,71,0,19,71,1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0.3 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 ,16 13 9 5.5 2.4 -0.54 -3.1 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.5 -8.5 -7.5 -6.4 -5.3 -4.3 -3.3 -2.3 -1.4 -0.56 0.21 0.9 1.5 2 2.5 2.8 3.1 3.3 3.4 3.5 3.5 3.4 3.4 3.2 3.1 ,16 13 9 5.6 2.5 -0.35 -2.9 -5.2 -7.1 -8.8 -10 -11 -12 -13 -13 -13 -14 -13 -13 -13 -12 -12 -11 -10 -9.8 -9 -8.3 -7.6 -6.8 -6.1 -5.4 -4.7 -4.1 -3.4 -2.9 -2.3 -1.8 -1.3 -0.89 -0.49 -0.13 0.2 0.49 0.75 0.98 
860,1,1,1,16,13,0,0,36,1.3,1,158,66,0,19,66,1 0.3 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 ,13 9 5.5 2.4 -0.52 -3.1 -5.4 -7.4 -9 -10 -11 -12 -13 -13 -13 -13 -12 -12 -11 -10 -9.1 -8.1 -7.1 -6 -5 -4 -3 -2.1 -1.2 -0.43 0.29 0.93 1.5 2 2.4 2.7 3 3.2 3.3 3.3 3.3 3.3 3.2 3.1 2.9 ,13 9 5.6 2.4 -0.46 -3 -5.3 -7.3 -9 -10 -11 -12 -13 -13 -13 -13 -13 -13 -13 -12 -11 -11 -10 -9.4 -8.6 -7.8 -7.1 -6.3 -5.6 -4.9 -4.2 -3.5 -2.9 -2.3 -1.8 -1.3 -0.79 -0.37 0.017 0.36 0.67 0.94 1.2 1.4 1.6 
861,1,1,1,13,14,0,0,36,1.5,1,183,75,0,25,75,1 0.7 0 0 0 0 1 1 1 1 1 1 1 1 0 0.1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,9 5.5 2.4 -0.55 -3.1 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.3 -8.3 -7.3 -6.2 -5.2 -4.2 -3.2 -2.2 -1.3 -0.52 0.22 0.89 1.5 2 2.4 2.7 3 3.2 3.3 3.4 3.4 3.4 3.3 3.1 3 2.8 2.6 ,9 5.5 2.4 -0.51 -3.1 -5.4 -7.4 -9 -10 -12 -12 -13 -13 -13 -13 -13 -13 -12 -12 -11 -10 -9.7 -8.9 -8.2 -7.4 -6.6 -5.8 -5 -4.3 -3.6 -3 -2.3 -1.8 -1.2 -0.73 -0.28 0.13 0.49 0.82 1.1 1.4 1.6 1.7 1.9 2 
862,1,1,1,9,14,0,0,36,1.4,1,217,81,0,39,81,1 0.2 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 ,5.5 2.4 -0.55 -3.2 -5.4 -7.4 -9.1 -10 -11 -12 -12 -13 -13 -12 -12 -11 -10 -9.3 -8.3 -7.3 -6.3 -5.2 -4.2 -3.2 -2.3 -1.4 -0.55 0.2 0.87 1.5 2 2.4 2.7 3 3.2 3.3 3.4 3.4 3.4 3.3 3.2 3 2.8 2.6 2.4 ,5.5 2.4 -0.54 -3.1 -5.4 -7.4 -9.1 -10 -12 -12 -13 -13 -13 -13 -13 -13 -12 -11 -11 -10 -9.3 -8.5 -7.7 -6.9 -6.1 -5.3 -4.5 -3.8 -3.1 -2.4 -1.8 -1.2 -0.71 -0.23 0.2 0.59 0.93 1.2 1.5 1.7 1.9 2.1 2.2 2.3 2.3 
863,0.8,1,1,5.5,14,0,0,37,1.2,1,219,71,0,46,71,0.8 0 0 0 1 1 0.1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,2.4 -0.55 -3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.4 -8.5 -7.4 -6.3 -5.3 -4.2 -3.2 -2.2 -1.3 -0.45 0.32 1 1.6 2.1 2.6 2.9 3.2 3.4 3.5 3.5 3.5 3.5 3.4 3.2 3.1 2.9 2.7 2.4 2.2 ,2.4 -0.55 -3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -13 -13 -12 -12 -11 -10 -9.7 -8.9 -8 -7.2 -6.4 -5.5 -4.7 -4 -3.2 -2.5 -1.9 -1.3 -0.73 -0.22 0.24 0.65 1 1.3 1.6 1.8 2 2.2 2.3 2.4 2.5 2.5 2.6 
864,0.2,1,1,2.4,14,0,0,37,1.3,1,233,52,0,56,52,0.2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,-0.55 -3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.1 -6 -5 -3.9 -2.9 -1.9 -1 -0.23 0.51 1.2 1.7 2.2 2.6 3 3.2 3.4 3.5 3.5 3.5 3.4 3.3 3.2 3 2.8 2.6 2.4 2.1 1.9 ,-0.55 -3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -13 -13 -12 -12 -11 -10 -9.3 -8.5 -7.7 -6.8 -6 -5.1 -4.3 -3.5 -2.8 -2.1 -1.5 -0.88 -0.34 0.15 0.59 0.99 1.3 1.6 1.9 2.1 2.3 2.4 2.5 2.6 2.6 2.6 2.6 2.6 
865,0.3,1,1,-0.55,14,0,0,37,1.3,1,286,70,0,73,70,0.3 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.2 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ,-3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.4 -8.4 -7.3 -6.3 -5.2 -4.1 -3.1 -2.1 -1.2 -0.33 0.43 1.1 1.7 2.2 2.6 3 3.2 3.4 3.5 3.6 3.6 3.5 3.4 3.3 3.1 2.9 2.7 2.5 2.2 2 1.7 ,-3.2 -5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -13 -13 -12 -11 -11 -10 -9.3 -8.4 -7.6 -6.7 -5.9 -5 -4.2 -3.4 -2.7 -2 -1.4 -0.79 -0.25 0.24 0.68 1.1 1.4 1.7 1.9 2.2 2.3 2.4 2.5 2.6 2.7 2.7 2.7 2.6 2.6 
866,0.3,1,1,-3.2,14,0,0,37,2.5,1,503,66,0,162,66,0.3 0 1 1 1 1 1 1 0 0.1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 ,-5.4 -7.4 -9.1 -10 -11 -12 -12 -13 -12 -12 -12 -11 -10 -9.1 -8.1 -7.1 -6 -4.9 -3.9 -2.9 -2 -1.1 -0.27 0.47 1.1 1.7 2.2 2.6 2.9 3.1 3.3 3.4 3.5 3.4 3.4 3.3 3.1 3 2.8 2.6 2.3 2.1 1.9 1.6 1.4 ,-5.4 -7.4 -9.1 -10 -11 -12 -13 -13 -13 -13 -12 -12 -11 -11 -9.9 -9.1 -8.3 -7.4 -6.6 -5.7 -4.9 -4.1 -3.3 -2.6 -1.9 -1.2 -0.64 -0.1 0.38 0.81 1.2 1.5 1.8 2 2.2 2.4 2.5 2.6 2.7 2.7 2.7 2.7 2.7 2.6 2.5 
867,0.1,1,1,-5.4,14,0,0,37,1.4,1,381,52,0,136,52,0.1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-7.4 -9.1 -10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.3 -8.3 -7.3 -6.2 -5.1 -4.1 -3.1 -2.1 -1.2 -0.38 0.37 1 1.6 2.1 2.5 2.9 3.1 3.3 3.4 3.5 3.5 3.4 3.3 3.2 3 2.8 2.6 2.4 2.2 1.9 1.7 1.5 1.2 ,-7.4 -9.1 -10 -11 -12 -13 -13 -13 -13 -12 -12 -11 -11 -9.8 -9 -8.2 -7.3 -6.4 -5.6 -4.7 -3.9 -3.1 -2.4 -1.7 -1.1 -0.49 0.038 0.51 0.94 1.3 1.6 1.9 2.1 2.3 2.5 2.6 2.7 2.7 2.7 2.7 2.7 2.7 2.6 2.5 2.5 
868,0.8,1,1,-7.4,14,0,0,37,1.9,1,681,53,0,243,53,0.8 1 1 1 1 1 1 1 0.3 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 ,-9.1 -10 -11 -12 -12 -13 -12 -12 -12 -11 -10 -9 -8 -6.9 -5.8 -4.8 -3.7 -2.7 -1.7 -0.8 0.029 0.77 1.4 2 2.5 2.9 3.2 3.4 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3 2.8 2.6 2.4 2.1 1.9 1.7 1.4 1.2 0.99 ,-9.1 -10 -11 -12 -13 -13 -13 -13 -12 -12 -11 -11 -9.8 -9 -8.1 -7.2 -6.4 -5.5 -4.7 -3.8 -3.1 -2.3 -1.7 -1 -0.44 0.085 0.56 0.98 1.3 1.7 1.9 2.2 2.4 2.5 2.6 2.7 2.7 2.8 2.7 2.7 2.7 2.6 2.5 2.5 2.4 
869,0.2,1,1,-9.1,14,0,0,37,2.2,1,1099,66,0,363,66,0.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-10 -11 -12 -13 -13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 ,-10 -11 -12 -13 -13 -13 -13 -12 -12 -11 -10 -9.5 -8.6 -7.8 -6.9 -6 -5.1 -4.3 -3.4 -2.7 -1.9 -1.3 -0.63 -0.059 0.45 0.91 1.3 1.7 2 2.2 2.4 2.6 2.7 2.8 2.8 2.8 2.8 2.8 2.8 2.7 2.6 2.5 2.4 2.3 2.2 
870,1,1,1,-10,14,0,0,38,2.8,1,1820,42,0,616,42,1 1 1 1 1 1 1 1 0.9 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-11 -12 -13 -13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -4 -2.9 -2 -1 -0.2 0.55 1.2 1.8 2.3 2.7 3 3.3 3.4 3.5 3.6 3.6 3.5 3.4 3.2 3 2.8 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.81 0.61 ,-11 -12 -13 -13 -13 -13 -12 -12 -11 -10 -9.4 -8.6 -7.7 -6.8 -5.9 -5 -4.2 -3.3 -2.6 -1.8 -1.2 -0.53 0.033 0.54 1 1.4 1.7 2 2.3 2.5 2.6 2.7 2.8 2.9 2.9 2.9 2.8 2.8 2.7 2.6 2.5 2.4 2.3 2.2 2.1 
871,1,1,1,-11,14,0,0,38,6,1,2491,46,0,793,46,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 ,-12 -13 -13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.6 3.5 3.3 3.1 2.9 2.7 2.5 2.3 2 1.8 1.6 1.3 1.1 0.9 0.7 0.52 ,-12 -13 -13 -13 -12 -12 -11 -11 -10 -9.1 -8.2 -7.3 -6.4 -5.5 -4.6 -3.7 -2.9 -2.1 -1.4 -0.69 -0.078 0.47 0.97 1.4 1.8 2.1 2.4 2.6 2.7 2.9 2.9 3 3 3 3 2.9 2.8 2.7 2.6 2.5 2.4 2.2 2.1 2 1.8 
872,1,1,1,-12,15,0,0,38,4.3,1,3268,34,0,914,34,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-13 -13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 ,-13 -13 -13 -12 -12 -11 -11 -9.7 -8.9 -7.9 -7 -6 -5.1 -4.2 -3.3 -2.4 -1.7 -0.93 -0.26 0.34 0.88 1.4 1.8 2.1 2.4 2.6 2.8 3 3.1 3.1 3.1 3.1 3.1 3 2.9 2.8 2.7 2.6 2.4 2.3 2.1 2 1.8 1.7 1.6 
873,1,1,1,-13,15,0,0,38,6.5,1,3839,17,0,959,17,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-13 -13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 ,-13 -13 -12 -12 -11 -10 -9.6 -8.6 -7.7 -6.7 -5.7 -4.7 -3.8 -2.9 -2.1 -1.3 -0.53 0.13 0.73 1.3 1.7 2.1 2.4 2.7 2.9 3.1 3.2 3.2 3.3 3.3 3.2 3.1 3 2.9 2.8 2.7 2.5 2.4 2.2 2 1.9 1.7 1.5 1.4 1.2 
874,1,1,1,-13,15,0,0,38,5.9,1,4236,7,0,947,7,1 1 1 1 1 1 1 1 0.9 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-13 -12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.17 0.59 1.3 1.8 2.3 2.7 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.61 0.42 0.25 1.4 3.6 ,-13 -12 -12 -11 -10 -9.4 -8.5 -7.5 -6.4 -5.4 -4.4 -3.5 -2.6 -1.7 -0.91 -0.18 0.48 1.1 1.6 2 2.4 2.7 3 3.1 3.3 3.4 3.4 3.4 3.3 3.3 3.2 3.1 2.9 2.8 2.6 2.4 2.3 2.1 1.9 1.7 1.6 1.4 1.2 1.1 0.92 
875,1,0,1,-13,15,0,0,38,6.6,1,4535,0,0,964,0,1 1 1 1 1 1 1 0.9 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-12 -12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.17 0.59 1.3 1.8 2.3 2.7 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.61 0.42 0.25 1.4 3.6 6.6 ,-12 -12 -11 -10 -9.3 -8.3 -7.3 -6.2 -5.2 -4.2 -3.2 -2.3 -1.4 -0.59 0.14 0.8 1.4 1.9 2.3 2.7 3 3.2 3.3 3.4 3.5 3.5 3.5 3.4 3.3 3.2 3 2.9 2.7 2.5 2.3 2.1 2 1.8 1.6 1.4 1.2 1.1 0.89 0.74 0.6 
876,1,0,1,-12,15,0,0,38,6.7,1,5070,0,6,914,0,1 1 1 1 1 1 0.9 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-12 -11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.17 0.59 1.3 1.8 2.3 2.7 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.61 0.42 0.25 1.4 3.6 6.6 10 ,-12 -11 -10 -9.3 -8.3 -7.2 -6.2 -5.1 -4.1 -3.1 -2.2 -1.3 -0.5 0.24 0.9 1.5 2 2.4 2.8 3 3.2 3.4 3.5 3.5 3.5 3.5 3.4 3.3 3.2 3 2.9 2.7 2.5 2.3 2.1 1.9 1.7 1.5 1.3 1.2 0.99 0.83 0.68 0.54 0.41 
877,1,0,1,-12,15,0,0,39,6.8,1,5636,1,94,877,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-11 -10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 ,-11 -10 -9.3 -8.3 -7.2 -6.2 -5.1 -4.1 -3.1 -2.1 -1.2 -0.42 0.32 0.98 1.6 2.1 2.5 2.8 3.1 3.3 3.5 3.5 3.6 3.6 3.5 3.4 3.3 3.2 3 2.9 2.7 2.5 2.3 2.1 1.9 1.7 1.5 1.3 1.1 0.94 0.78 0.62 0.48 0.35 0.23 
878,1,0,1,-11,15,0,0,39,6.1,1,5920,0,316,792,0,1 1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-10 -9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 19 ,-10 -9.2 -8.2 -7.2 -6.1 -5.1 -4 -3 -2.1 -1.2 -0.35 0.39 1 1.6 2.1 2.5 2.9 3.2 3.4 3.5 3.6 3.6 3.6 3.5 3.5 3.3 3.2 3 2.8 2.6 2.4 2.2 2 1.8 1.6 1.4 1.2 1.1 0.89 0.72 0.57 0.43 0.3 0.18 0.067 
879,1,0,1,-10,15,0,0,39,5.9,1,6406,0,821,709,0,1 1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-9.2 -8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 19 23 ,-9.2 -8.2 -7.2 -6.1 -5 -4 -3 -2 -1.1 -0.3 0.45 1.1 1.7 2.2 2.6 2.9 3.2 3.4 3.5 3.6 3.6 3.6 3.6 3.5 3.3 3.2 3 2.8 2.6 2.4 2.2 2 1.8 1.6 1.4 1.2 1 0.83 0.67 0.52 0.38 0.24 0.12 0.016 -0.081 
880,1,0,1,-9.2,15,0,0,39,5.9,1,6832,0,1678,595,0,1 1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-8.2 -7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 19 23 28 ,-8.2 -7.2 -6.1 -5 -4 -2.9 -2 -1.1 -0.25 0.49 1.2 1.7 2.2 2.7 3 3.3 3.4 3.6 3.6 3.7 3.6 3.6 3.5 3.3 3.2 3 2.8 2.6 2.4 2.2 2 1.7 1.5 1.3 1.1 0.96 0.78 0.62 0.47 0.32 0.19 0.075 -0.032 -0.13 0.025 
881,1,0,1,-8.2,15,0,0,39,6,1,7113,0,2714,496,0,1 1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 19 23 28 32 ,-7.2 -6.1 -5 -3.9 -2.9 -1.9 -1 -0.22 0.53 1.2 1.8 2.3 2.7 3 3.3 3.5 3.6 3.7 3.7 3.6 3.6 3.5 3.3 3.2 3 2.8 2.6 2.4 2.1 1.9 1.7 1.5 1.3 1.1 0.91 0.73 0.57 0.42 0.27 0.15 0.028 -0.078 -0.17 0.014 0.41 
882,1,0,1,-7.2,15,0,0,39,6.5,1,7175,0,3761,372,0,1 1 1 1 1 1 1 1 1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,-6.1 -5 -3.9 -2.9 -1.9 -1 -0.16 0.6 1.3 1.9 2.4 2.8 3.1 3.3 3.5 3.6 3.6 3.6 3.5 3.4 3.2 3.1 2.9 2.6 2.4 2.2 1.9 1.7 1.5 1.2 1 0.8 0.6 0.42 0.25 1.4 3.6 6.6 10 14 19 23 28 32 37 ,-6.1 -5 -3.9 -2.9 -1.9 -1 -0.19 0.56 1.2 1.8 2.3 2.7 3.1 3.3 3.5 3.6 3.7 3.7 3.7 3.6 3.5 3.3 3.1 3 2.7 2.5 2.3 2.1 1.9 1.7 1.4 1.2 1 0.86 0.68 0.52 0.37 0.23 0.098 -0.018 -0.12 0.14 0.68 1.4 2.3 
